machine_type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,operating_hours,vibration,pressure,failure
Type C,307.19306749387675,310.57157747792803,1549.2758127178006,42.14454087936034,145,3583.884347844583,2.993604436625191,50.98088632739539,0
Type A,292.8717912734712,304.98710124700966,1449.3076610840455,32.98129496449031,158,1818.4321976365586,3.0790552072755486,56.20252730639734,0
Type B,300.7173065697221,312.2291570738584,1884.616328507131,38.27028453735047,233,3852.1120667151663,2.3486680850450736,60.59992617544092,0
Type B,298.3016666681981,315.9334606415856,1585.1555071228024,43.093977875486146,222,2940.7411801302515,1.3886504284477048,49.27119658489802,1
Type C,293.2939187950914,306.68541195308075,1551.4147302215015,48.50613589569128,57,2625.500047491218,2.0460130605602704,48.0616526820595,0
Type A,293.11828650639205,301.42662948310203,1725.16177071386,47.49220896910919,63,2355.127274366154,2.441386431476385,55.16438566677592,0
Type C,301.9349005497763,315.2071809228742,1773.217904523178,28.907409440954897,249,4499.929471318687,2.0341077687975315,58.774768061806576,0
Type C,306.9687752971388,311.3781197733581,1695.9012735743247,49.76982730678631,81,1534.5016279946499,1.8672254731997482,65.23928634302438,0
Type B,299.0918465776805,305.24195616295617,1854.8658682037385,39.11226320622447,114,2662.4679255605097,2.5418513705340917,47.50069281194409,0
Type A,300.4907921111325,311.823362239433,1652.1706032284471,30.13008644322462,76,3620.1267659112423,3.9581818616399684,52.77423029110734,0
Type C,303.99821846403734,305.36521981304566,1541.9128661816756,53.363847374319214,98,5078.363068903496,2.207087162778175,63.23050217552678,0
Type A,293.1986685889093,303.05002544917375,1809.7930155220074,54.63278996737953,141,4053.858196350319,2.498316488504935,68.81166175297103,0
Type B,305.17784755889045,311.0967943904168,1477.2759649794652,42.637469823406605,73,2653.9753844671977,1.712778473661407,48.04836300483872,0
Type B,305.7354016794182,316.1406299000313,1508.3116290861653,47.08793601905235,103,5029.353454106815,3.246040633024908,49.828316561353446,0
Type A,318.22538409125286,323.9144386590638,1930.3942293242287,47.67449208744432,88,2144.8766002950274,3.024845826010854,57.66770066226902,0
Type B,297.3672706660829,309.0642632159037,1905.481031988808,53.95772152812251,26,3765.3361653551547,2.9834404836795505,50.955798004648386,0
Type A,296.7934273883231,306.87073708299266,1497.9560482691693,47.28068525431725,196,3987.784645752215,3.315877486782847,49.68537771843033,0
Type A,305.38276110101623,320.98422476854154,1386.6121056735958,26.723117225614313,222,2618.884416799559,2.2435951871831157,56.71129424458235,0
Type A,305.733729182385,315.7606673187915,1865.7933750521247,60.09807748971127,123,4197.593051888254,2.318549308092627,65.84593967617845,0
Type A,296.254389926363,303.17981870651715,1700.1045894788035,50.65656889480043,51,2986.1098710590404,3.52592711913199,45.8336239343043,0
Type B,297.1778612614897,306.19031783818053,1578.8953135493407,34.90475794727235,160,4195.142427517964,2.879636861766735,65.48833875445659,0
Type C,303.7879158675263,308.4109702794594,1419.5318224525138,29.703749276425903,133,1660.4045074137912,1.1684669071935032,50.976615469919786,0
Type A,294.2069103148574,305.83145933367916,1582.9241446786484,45.048134304040836,137,3834.9760902288745,2.7728925853822055,57.42054344880739,0
Type A,297.1262620838949,309.485663069156,1494.5728850280743,37.21739961632421,148,3087.893327306395,2.1509811635382423,66.13595504771303,0
Type A,300.62714937157904,320.5039335183503,1333.915455106751,43.299953539989595,179,4649.703782967822,3.0389030947939943,57.277265146114786,0
Type B,306.9715707937558,314.48422683133816,1532.2605821468087,47.434068412782636,10,3456.0192702290497,2.744914281652104,52.91756266260568,0
Type A,295.7678096867432,304.69663139204243,1566.3560114099018,34.335581120032046,24,4749.229533720119,1.4556743415863207,60.027229358863174,0
Type B,287.1033087657853,294.80027466803244,1406.1512332699422,28.838920073156626,23,4007.6127650330523,2.6612981022972866,53.78783658367291,0
Type A,286.58381772737255,297.43227253189747,1725.9564221523794,43.85818467871978,38,3372.4915409518426,2.6263766363509644,58.6494573471623,0
Type A,291.18410853305704,302.7108706709755,1822.2080980777473,34.66612144723027,242,4287.669309614295,2.718077491878872,53.56723301135526,0
Type B,290.8078259726004,300.5943265948864,1742.4744234138532,41.46095785732398,182,4294.058464527122,2.8453173111479853,61.028070278923266,0
Type B,298.91772468966064,313.2630283571528,1430.9379036965013,26.56673563037735,166,3971.910004491214,3.397579575893039,45.24037815214849,0
Type B,291.67783892481674,299.20992090979763,1688.955376047093,37.478172755253624,174,1207.6986253748164,2.748333393768579,47.90534863134427,0
Type C,295.08071528125157,309.0254114728144,1519.49034936501,47.14951891039997,8,2517.439509235602,2.5137390762846787,45.13750102592438,0
Type B,294.5813988051257,306.73539021969,1191.063505358512,46.05932507646797,53,4884.105846505923,3.188780532512935,54.60499399562562,0
Type C,296.91644497406406,306.86832529446826,1668.1823446244364,32.11642029126732,198,2244.054144564734,3.8456444341538605,44.29323246833161,0
Type B,309.2575303206619,317.99778375763333,1536.532910239237,28.317356306819484,115,4382.461150065807,3.0490424525008537,50.157178974532265,0
Type A,304.6336331260136,324.34030416093907,2148.3870005173267,40.15763689751792,127,4206.452656779669,2.623723676084854,47.247439768018346,0
Type A,300.11290590693204,306.8448713039637,1864.31771581964,45.61032797019409,187,2774.247638417971,2.759518329861351,65.35773360677177,0
Type A,296.7728160359341,307.96454874380777,1677.787539233631,44.05175140192551,18,1504.7683728832756,2.653626255638955,48.065237534769125,0
Type B,296.9673714036389,303.9664951226703,1562.2926253220448,34.878401556386905,199,2931.0874020520732,2.5111110491639965,45.994180079536605,0
Type A,302.29422528966364,319.4367082841489,1540.9305637645045,42.978244424866034,170,5578.015043633011,3.799102498903828,56.73836973636038,0
Type C,304.089183513466,317.63648882866283,1249.077649091723,55.023554712759946,100,2636.7227077906455,2.0505679754101407,66.80774808193162,0
Type B,293.6466774572958,300.93327794193124,1065.2531932000225,42.05144687309028,124,2705.7426554007297,3.1929434969456194,54.1875304452802,0
Type C,300.2553652892996,312.3057452630245,1281.8602227296087,23.6685206418138,18,2502.4175896901734,2.424485834379656,54.72896485466055,0
Type C,285.7786630193588,296.80944590446506,1488.0707454573924,42.03200338100642,51,4714.784476549519,1.6117484979167656,64.03530222754934,0
Type B,301.48199648919416,309.4154974412952,973.6151804477539,60.43956971212609,61,3257.0842883748937,2.387009353848096,61.147605367515126,0
Type A,305.3350446937108,318.3677015626235,1363.9195519318127,27.126091868844043,219,2874.093771050861,2.171934499747651,57.97790489228325,0
Type C,298.0395196118339,309.59674117625156,1438.0967417188936,40.297246618290224,28,4913.474017195351,2.8465463910505955,50.92361490119865,0
Type A,312.71568897298073,323.57848382852455,1446.1433616286356,37.73664566967866,72,4079.4940879355368,2.5547801335951426,58.19170534400629,0
Type A,293.83133086794766,303.66365202297834,1334.5691004529638,40.95882959275064,32,2580.7097582897404,1.8867838818112186,45.47451133253119,0
Type C,301.5220829071228,313.24630087752143,1414.62154640465,41.942521531537714,71,2276.4160889382197,3.3826047480938293,50.63427115425181,0
Type B,299.7492267733383,310.6667774193081,1930.9734570309654,51.39971986062925,2,4658.169964879973,3.1540804026854348,65.02023855668675,0
Type A,299.29791632789613,309.5342896599962,1665.5363203726508,40.847832864008105,68,3516.788163741716,3.451633319257841,64.11394879318786,0
Type B,299.19974482396674,306.6356811600165,1359.9248057754626,52.77259557212047,180,1950.9359801438873,2.64217879844087,58.06239289534763,0
Type B,300.7497352100663,317.5248001731163,1482.9130529095091,38.82344341213518,191,1716.8843131064511,2.4785601590315856,41.494523950363394,0
Type C,305.9357112042459,311.7340314308517,1492.9216660869333,36.49863226025367,94,2383.9612848002416,2.9221362895711724,46.54244930411795,0
Type C,309.6441536539232,321.35469852944215,1308.0111415649621,33.308170169613945,176,2260.5154118969704,2.153514987447459,50.24369299970152,0
Type A,299.9842482884709,308.70328531926515,1307.7174455640363,21.829129708798472,154,1453.9230290985636,2.5780357328319017,53.79810678062898,0
Type A,305.7072125052014,322.7454015829986,1752.6310050816783,42.7578141192584,225,2400.4930133515036,2.3945932604071807,46.24712194645826,0
Type B,295.08763137613255,301.4737012272372,1395.053905620796,60.540002884718426,201,2580.919438356146,1.6233794096860477,53.275803934924376,0
Type A,305.3616881690836,312.42063512204226,1226.325903242282,44.582354772858615,57,3037.3187116154295,2.5764733029034432,67.37106666708749,0
Type A,294.6660593332111,300.7867870801638,1489.2149139826392,46.867473541616796,147,5192.910045127713,2.235419864954019,57.80585113801071,0
Type A,307.6346195526169,318.9284797564194,1529.502438282281,35.86968674985545,196,3233.1567279017263,2.3544687015890178,56.531786402727256,0
Type A,315.47448614175266,319.9822835034781,1006.8239439515412,37.556666087263295,76,3332.4251622557854,2.7182709673899725,47.87711206687058,0
Type C,299.14541278420023,307.23129880516916,1489.8134105457018,49.84641488333262,143,4009.255363798942,3.2635198803919754,43.527106493012454,0
Type A,284.6521955643481,286.042732272931,1716.994983587065,60.0869364028982,100,3262.68192893344,1.990737945671213,46.40262502119873,0
Type A,296.16348946728624,307.1251748837986,1612.8073463804583,54.879479357968194,77,3900.152963886708,2.298065070922386,43.24427596371293,0
Type C,308.62312594002515,316.6222665050001,2057.4487787987428,48.05244629728022,49,3780.614876951733,2.0409503821841137,55.52524683569057,0
Type A,303.87153750917673,307.91931053344933,1812.7773705780448,40.35150579390509,8,3622.5885655992433,2.001891647320605,57.687200630851514,0
Type C,301.74239519072523,316.08483280262146,1862.2335061877134,42.09718914267324,187,6266.466084418958,2.1432586338101367,48.242970330264576,0
Type A,307.06067849168386,311.8300108981441,2200.0214839785817,32.464926805717454,204,4411.125844044352,2.382129830310883,56.03543537936403,0
Type A,303.39117407473896,316.5789488348518,1689.5390654436494,25.51832478697343,162,2418.278015293269,2.8515229941265026,65.28295671362599,0
Type A,308.52407631215794,315.7199130162067,1540.7675519831753,28.73201642240059,60,3870.222186189164,2.692267458870903,68.70388139643066,0
Type C,306.4359657365289,322.8422512481106,1743.435073357833,40.498000345219374,4,2708.26319334028,1.8658858005500503,60.39287245524453,0
Type B,310.6519031691587,323.65010532486326,1360.1908916512516,37.080077385733226,157,3946.2507640598537,3.2764961943502917,53.7761164722916,0
Type B,302.5115725873438,308.4793811038477,1526.9215798737423,25.305582952803153,49,2124.81258289173,3.066647383886223,60.16672970713379,0
Type A,306.33681581045767,312.66848560161645,1338.0680892304215,39.62676620950264,137,2392.220551916021,1.9592886096341777,64.46266988574573,0
Type A,297.8501104883995,310.2722113092967,1599.4961393907204,36.815696755340554,242,3843.907562490127,3.234466535151736,40.94940303546609,0
Type B,295.789774319087,304.74026179624633,1337.022727995045,28.2715114471592,1,4497.669113598025,2.6961630475577656,65.3744832645749,0
Type A,311.9473734829328,321.2700034548473,1328.2678750345706,36.298209893799296,144,4002.644348753013,2.4061268182448523,51.18789225584856,0
Type B,301.5134327342588,316.6023881813472,1603.368323276376,36.790469992836556,248,4354.117334535218,2.714848026687587,51.25525931543757,0
Type C,305.6341639610367,312.63940846755685,1465.5721398048581,33.83362860075533,83,3873.818558763846,2.4845375226246866,52.51550419189857,0
Type C,300.8661801008797,311.23135518958156,1018.1197160708132,49.2667016477594,203,3672.496099032332,2.827047192688844,57.240588971430284,0
Type B,295.89439044356027,309.7129016181695,1136.1107696719776,20.97098437906688,207,2996.3067257415632,2.6123893138787,47.221220224108635,0
Type A,300.0768802480768,313.3133502016192,1213.1833771346342,20.14201009289029,121,4313.001808716797,2.2975443686366783,53.00630175716334,0
Type A,310.051958124374,319.4135074542913,1279.2570234715065,40.03285784449092,76,4524.879232826641,1.28450394450317,58.676940445485236,0
Type C,303.886680519956,312.73105699654536,1603.6058323696595,40.96127189392306,170,3436.884308670225,2.8163095243791556,56.52999874491795,0
Type B,288.0196878818868,291.06442603180307,1554.734711767909,44.042151360189735,154,3383.073958221342,2.2758068329679597,57.665701600530284,0
Type B,298.4932888039669,304.2683088333061,1766.3198429247998,34.61026491720906,119,5091.405811722237,2.9667679657871475,52.732219013331395,0
Type B,312.476056548933,323.7494934552319,1688.2004557354428,30.820761949076683,48,3479.5782201837774,2.789005037365432,59.855969667238604,0
Type A,298.5034219670503,307.95189321128134,1767.9757390456643,39.926838673050526,186,3575.685870365969,2.2914014733063945,62.39491285401999,0
Type C,287.39664915786074,297.69635747212567,1652.0990478647807,35.584218646520036,52,3984.225907752895,3.113792914646401,61.97507518513898,0
Type C,313.2513421979578,327.40835663649403,1552.4198272728725,55.51071404655694,33,3402.1937440458464,2.6229049971019425,57.99327162990195,0
Type C,304.77674756868953,310.0274551324404,1774.837935571914,36.75772750074808,16,2679.6596772569046,2.5981857084268523,61.57224826106575,0
Type C,299.50990998831037,308.56518877937975,1729.8531979350248,39.46814848282922,111,3877.9655755235217,2.4171335879421147,61.097424088803116,0
Type A,297.4000758474255,308.1549197010704,1594.0238418884978,64.75418139597943,30,3461.2449899776784,3.5101334273438787,73.73555534678903,0
Type A,307.57646350854213,314.75982375824407,1817.7679677150356,38.05239773269313,83,5342.249756474496,2.072039962542605,63.52646949034096,0
Type A,296.2061161984167,311.93202465412634,913.5529393741508,45.56156865199091,60,4288.448550292376,2.306395277524567,54.37879104355303,0
Type C,308.0377949716119,321.6721421780645,1427.3842064648875,46.46309433386353,114,2904.5177135569984,1.7575989129520022,48.61824498857192,0
Type B,303.7953670000698,314.9559003084248,1423.5523835870672,47.31401643718215,194,4229.060219190375,2.9360386463947035,53.172018216686226,0
Type B,301.71277347841146,318.8897005957258,1788.1707193703926,42.894872654112525,112,3807.8658347309797,2.150710596185396,52.677506010800144,0
Type C,301.01860363734914,305.0230225189086,1892.8487492376923,41.938407944105094,139,4809.426301945513,2.217978650964207,58.579957974081076,0
Type B,298.77522374300077,308.74431861857806,1137.4551574474344,41.00334289837116,35,2975.5457871709605,2.1898380207056913,50.098206283674905,0
Type C,307.31948084146484,318.7848287172011,1852.7917935373189,34.24006097766227,28,3688.676148359524,2.5376331496374327,63.34524020064283,0
Type C,293.94260017528717,300.2843799881115,1207.1387034934328,43.25518802839268,244,3400.9063509075077,1.7495442492045123,45.27305895873293,0
Type A,288.64652411218856,299.84938227945946,1214.6961886097943,60.28645837424592,154,3558.4794230582993,1.1540528403386434,43.57232404578509,0
Type B,304.30108086024734,309.8747508850958,1441.4285744181589,52.10681908963558,3,2614.8010509960504,2.7746224224356633,54.05418794452256,0
Type C,304.41866829647006,317.1808975695671,1420.448381966854,43.039180222246365,141,4075.9116679131766,1.2318653762777738,49.10208665563142,0
Type C,303.36168806758235,317.593027140098,1110.3956800707808,48.5582979810599,2,3917.964275849497,3.0124826703864276,46.19236302210992,0
Type A,302.8540985873263,313.94343219183963,1662.4694933731416,31.308240912693478,19,4785.223616921795,3.4351166497210883,50.5405103149661,0
Type A,297.7562173516372,300.3450260913774,1669.8506061816506,37.394878458002815,93,3489.9741480132193,2.40146571763898,49.66959919644754,0
Type B,305.5123789306987,311.6452048460345,1763.5103990409177,49.47849844184056,164,3088.160491751865,3.279695768032294,55.070940318639536,0
Type C,299.6810931127182,311.93993312557086,1391.6361675555338,54.87167193458191,155,4289.2943779440375,2.4854461482740686,50.65670448180017,0
Type A,296.59020507429375,306.6749996483432,1490.104321256888,32.29133827904622,197,2705.795618400316,3.459544695446722,51.22605949224949,0
Type B,297.8167608142122,297.04075034344226,1492.3932087743394,35.16411690576843,44,4584.984535083959,2.2262692887320736,54.96593997245095,0
Type A,314.1444778914308,329.1157994269038,1921.998860367116,61.813757938785365,47,4582.841997413703,1.081070914341327,62.099690995147974,0
Type A,287.855167425682,298.4017934506973,791.4388043416955,40.962612497689726,133,4757.278901134408,2.4520529535360986,65.29521825842153,0
Type B,303.4985167300706,310.22221807407044,1260.763912752724,58.233619727003784,217,3876.6229846794936,3.5247779160464434,56.034372937388454,0
Type B,288.246227006634,302.22604939690063,1501.3852106979493,42.06857317275792,180,3013.503617402234,2.820980983564251,56.57880183139364,0
Type B,299.2423666317392,306.53220658011156,1228.6074412711241,42.46180282325435,167,3609.1877263053625,2.190806062877294,53.71769087892911,0
Type A,296.9646076039207,304.2107991335038,1435.4199106822207,36.94509112340103,23,3880.0688950792064,2.697340701570839,58.36874034041355,0
Type C,285.4048019232409,296.838212527297,1468.4811159075227,49.42555141510229,219,2939.858354812124,3.0826749030715317,57.73153552408897,0
Type A,302.72326313303637,319.84741697000555,1335.5784728018828,53.57777550304,246,4833.1162889252155,2.4486301366513175,64.28093378161888,0
Type C,297.33973356465464,313.83408227654616,1516.117231525668,29.64997769859133,145,4080.084167568543,4.075834051205428,41.779067595912,0
Type A,285.3055556020713,296.7444015976877,1657.0373194394533,36.475494477795635,84,2607.777044677995,2.1895492260883076,53.358515794014544,0
Type C,305.87697663541974,317.72651927082103,1440.9333887422495,49.150785243742206,165,5382.873676465777,3.1015064332268487,57.37432908389351,0
Type B,310.04504324592256,323.21103897426184,1386.701316507816,38.70451362215672,160,3597.389275170177,2.9571623418890796,54.81601229720522,0
Type B,310.430870396076,315.40293569459857,1458.558770836532,35.0661453146679,232,2405.896957150014,2.0801035451811654,48.42578877532721,0
Type A,302.5126950845603,315.08928843316824,1498.1409133386026,50.09542153869402,27,2669.745877252726,2.2453358395913963,45.90443324531666,0
Type C,300.3224069700398,307.3861130974657,1064.9201086663945,51.03453204712511,128,4987.783597165345,3.110859188487619,60.64425698220204,0
Type A,309.29709634627056,320.5710086134569,1615.3884794903197,35.50357909327862,177,5324.984916216821,2.586872732562545,49.7015190472251,0
Type B,311.77668509738066,320.8668145869513,1387.2496926383014,42.123665279879454,87,4509.485053480918,2.7028430360363638,42.71569655946078,0
Type C,307.93498092012936,319.9398142285862,1815.3837687027628,27.915252040957668,210,4819.308648587135,1.5184195877773856,60.996010020069285,0
Type C,293.4092367843914,303.8816506444172,1647.7633689106187,31.04519089521301,16,4716.615458798611,2.893599193097261,58.21288030312246,0
Type C,301.40941397250447,299.11729288921924,1792.5166010549137,41.2416523213338,26,4056.9161527640663,2.672378106449541,54.18888131779235,0
Type A,303.07661301004,313.7921798568607,1247.249051571273,40.314067875798436,197,3829.0417878109256,2.4616539864153077,48.5981388506728,0
Type C,287.3326812175794,299.90129302677644,1407.1533397031433,30.331239082693656,31,4039.8631944766075,2.7165351178354458,54.205909896406546,0
Type C,303.2855246173454,315.0692380106992,1189.3853781356477,32.84026075274424,104,4236.015443143295,2.25446937572545,63.509113203634435,0
Type A,315.91094278185574,325.5005989970214,1323.7021977676684,29.349556300444405,70,2758.4019934736016,2.1448584976699157,43.697104997798405,0
Type A,304.4795531606055,321.04819992832716,1813.026356127148,44.550598569132106,172,4231.95872931211,2.354868681016534,44.05215668282284,0
Type C,310.3138915700923,321.559384086579,1871.8726444806239,20.323608033081,2,4958.616847297018,2.2214780930090217,50.605642739613124,0
Type A,301.2804031109009,313.03109631167337,1212.966676298885,29.88422770439804,89,3293.6275716709692,3.80831773662592,54.813494192447564,0
Type B,299.48747173211325,313.6654393083155,1385.4305829206792,21.37058452167679,246,3186.752214678203,3.047122437306154,51.52595671481354,0
Type A,302.6688997305668,314.1192717293532,1480.9510819940126,44.1902060385798,92,3976.5463092386663,1.9189186456169796,59.49971602616914,0
Type A,294.28921346410897,300.69714245045213,1646.4014104524454,21.972664499452986,149,2850.342449591864,3.7217776013565054,62.62183761113843,0
Type C,293.25357368935926,293.5002240342408,1060.047434115877,40.3172919853554,247,2183.1813833724937,2.2402860331382124,56.951381422252275,0
Type A,308.86413190018555,316.9556482921132,1099.2499796178904,56.395240157474234,151,4647.719040105178,2.517673220478571,58.92302640629273,0
Type C,309.60639640006565,322.6501785035901,1622.4065359681006,56.73433981270902,188,3049.048739976567,3.0384503169587918,56.90469686416571,0
Type C,293.06225579088857,301.64987046521736,1012.7403577705189,21.940924308211788,239,3518.4485787202093,1.318006873661431,55.06655663640723,0
Type A,306.77599163187705,319.98070512100395,1388.3006484652824,42.98409601630956,154,2889.8749589919344,2.3577844918354187,45.945089101297135,0
Type A,299.39128017075785,309.9861928744389,1540.5229521397102,30.11028703619545,208,4776.754814912999,2.1559996894196995,47.804058046781606,0
Type C,302.378660021433,317.53092430248176,1603.9164924832794,28.06863964289742,127,4353.1761582840145,2.623048047726481,45.54357066119651,0
Type B,303.2215304760454,312.0406636475628,1464.570476114042,38.86530045609926,203,3259.2604588462996,2.7220298099592655,53.960466435272416,0
Type A,306.9604532768702,318.83091258314096,1408.5608202381172,52.282911569331254,160,2320.1026352372483,2.453644380800589,56.625946218780605,0
Type C,300.5790274130423,312.60256767118375,1711.1427149291198,45.996588742203585,84,3153.0701951417996,2.425811621092607,44.855163306530365,0
Type A,309.87113396711356,325.87754145763836,1571.3014815914394,32.84859071517119,139,4070.1526999497137,3.1390788235812668,55.50816532971405,0
Type A,302.1658898783195,305.3393406529824,1338.2458445121351,47.05033997410003,83,3688.635704079765,2.6808915582004227,48.87348570217854,0
Type C,304.3692899072867,312.5356568090741,1509.4307241705596,17.562916681183207,99,3609.098044451987,2.524855006031166,47.51560459524199,0
Type A,294.1671618592393,307.5612262807933,1595.7922556640483,32.4705420156676,72,3711.6987594698116,2.5887223548760834,50.622554084075034,0
Type B,315.11061307493384,331.29419899404843,1929.5593103628453,31.76108455298749,122,4258.79623149816,3.6015333985181313,47.15666451158467,0
Type C,303.2887744624348,314.2490605130031,1696.5809170728949,40.783206917389315,86,3458.140795934956,2.6036043861904634,59.246613825715,0
Type B,304.9909819774157,313.82016531972977,1803.639213988486,37.9717203634,156,3950.0134504595026,2.1913308970205767,53.82396907365751,0
Type B,288.7426993215192,301.77117279621694,1347.3481509250926,38.58528906380115,92,2513.080792254902,1.3546005468333646,60.70649839891311,0
Type B,294.2410858384463,307.71589653937303,1368.9542734362494,38.25280469893861,122,6053.850776975325,1.6396375755790278,51.89552553525611,0
Type A,308.66518581543113,317.2265391007619,1441.1550017967525,40.22407240989087,35,3216.1406806837454,2.2197844629521435,52.1601975668142,0
Type B,302.0082378280482,313.3294670767584,1464.106838340459,45.40130966958224,96,3703.5930078839774,2.4349738936275114,68.1136784856942,0
Type C,286.6035418561975,301.3256509058454,1247.9937605492773,41.49331026102383,88,4066.465524786211,2.1666271242338566,43.63857669823763,0
Type A,307.26802950288675,324.82986547598455,1816.4834066392045,37.156481833954416,240,3089.2094875994594,2.7106863862274855,63.991368703937894,0
Type C,296.1935203695309,309.1639402064721,1720.837909439698,44.01748279804782,111,3507.8247942494627,2.158895173295015,66.58166826352078,0
Type B,309.879218901137,320.05577448779934,1423.580534674623,48.26123543652764,5,3495.675274656775,1.951306437918742,60.3607224738305,0
Type B,299.3851502497741,309.16884954562244,1660.4276622534635,34.43974109277371,77,2585.961907426623,2.867586301214448,52.68670671440283,0
Type A,301.4329468021437,313.6625330309182,1555.7247907509595,39.40597269327324,182,3938.5894255396383,3.3216366981268077,64.98831450217818,0
Type B,308.2526820501415,317.7899906802237,1679.9569952328436,51.61906563046586,41,1850.778161741269,1.8356994413520713,52.747670480770005,0
Type A,293.71754920401736,304.4761112001069,1163.9232191185924,28.972393227326435,40,5252.708442416614,2.646229518224687,50.05950090002495,0
Type A,293.05007234516245,298.81856728703895,1463.5847317006412,58.04702196255944,93,4292.970884978393,1.3569972051077093,52.282121590658356,0
Type C,298.6245110572132,313.81273984317784,1485.4903680235511,26.608450252604246,89,4139.122357653377,1.6152771215637043,51.008643826170236,0
Type A,305.79020959734856,311.22947068875385,1655.9105249029128,36.546353887952634,120,1763.357887566758,2.1467405032136964,48.37363812556293,0
Type B,290.6838592317056,298.95541218989354,1342.8905997044667,30.49810003123988,8,2707.471326706979,3.180946259426316,62.77005483876275,0
Type B,288.3237578007763,298.71413084418356,875.0173189794009,61.87926996869377,180,4889.345120805054,2.0327763821767153,49.58586153164752,0
Type A,305.7660464893065,323.72999400886107,1229.5750705792698,34.966499711528485,53,7651.241397039601,2.0103397151406703,54.79247107755039,0
Type A,295.779151812031,304.08841987262167,1484.738003572273,34.99158843471467,177,4694.692465057031,2.5216523691366697,44.89359677420837,0
Type B,297.254417909558,304.5903546537164,1515.9710563758329,36.29251260060081,141,4536.943410250951,2.5222501666899104,55.21567477224434,0
Type B,287.0023271864188,294.79905951708366,1920.9370306562462,40.956028078939504,50,4024.974228114188,2.028921116347198,46.908517690440824,0
Type C,295.2471447995361,311.88273346998136,1645.6866101645248,36.71558221095489,117,2652.5028042898293,3.691732940357943,46.73659923952337,0
Type C,299.94702892358197,298.69764094955787,1520.3825698078724,38.671131953776005,9,4495.174083200331,2.340781976130776,54.23498462932742,0
Type A,306.51264500336026,312.50169295476593,1491.9021808046407,4.707900469762627,175,2398.792662903071,2.568150989450848,62.39880585626655,0
Type A,294.6013888363575,315.52654367299573,1776.0458455424232,40.57159836001827,75,2289.4148348601466,2.258932277373735,58.08289581417857,0
Type A,311.60163284162746,323.96516113559403,1352.4723869606405,40.17806621486645,95,2226.4706745615104,2.7639829372907077,58.563842702929314,0
Type B,295.20810783074137,300.7841680333845,1464.9290530648502,50.38568797412394,39,4475.722646501593,3.24097453582247,54.09057974014695,0
Type A,295.21835738890377,305.0506854602047,1227.6854699654245,53.09060948279402,91,3442.585945072498,3.4981982181727433,52.65051814394638,0
Type A,310.7615028632846,321.03132112755605,1854.726512173826,38.122919386082025,98,3600.8580999043807,2.042640594841672,60.53798446945965,0
Type C,301.4802210665474,314.86472205016986,1598.1247342504034,48.16229081673956,56,3484.5960629493156,3.1604771057807275,51.057759863754384,0
Type C,296.13582689691896,313.49383490820924,1323.1191759990136,28.984312195551936,244,2374.283458801775,2.8298084917306108,60.84103908113387,0
Type C,298.9140680817358,310.46827480685266,1471.386247420423,47.673423426961044,69,2829.269093982596,3.0847219656760467,63.651628572538414,0
Type A,309.4715150427944,317.3123618307426,1627.41269080157,34.27524200865423,45,2879.5737937465474,2.4448724363843213,49.11029251916956,0
Type B,310.26341973737976,323.4117575057726,1437.3202718194311,28.153025318699452,137,2094.7285527746394,2.387775536030692,50.138881530567545,0
Type B,294.2824477451082,301.4894369576567,1366.38234457185,38.14411321795949,79,2995.789904699649,3.061428787428396,51.18013145509777,0
Type A,299.7029633294462,305.5696133454901,1336.431578503917,54.004724471977795,113,2418.693543603761,3.0728155036337723,44.73126161972611,0
Type B,300.631097793673,303.59146230584724,1584.7404748102788,41.810055367308465,181,4077.6756288669926,3.4394323383171317,51.714180878563,0
Type B,293.0963192263838,296.8358056483822,1410.4864301973287,54.9648814767838,19,4160.971063966824,2.6191285332702936,64.11014816053654,0
Type B,299.61020463145,306.0244240069529,1386.5605663093133,32.512672861841956,127,2206.36087736011,2.435851223419146,47.68097120365257,0
Type C,300.0372600231619,305.3261009523584,1165.9845612361487,50.4785110454799,5,3203.3682357519992,1.0240878520034775,64.27637276057764,0
Type C,307.98146635255716,319.234412462056,1519.4101441317923,33.478399627630544,10,5356.0598813167035,1.5332436772027993,51.96588879432846,0
Type B,308.4519751981784,313.6543678948822,1454.694140302023,42.253286714892035,23,2519.237102321707,2.263449036889964,69.79824945971927,0
Type C,297.6955342114869,295.12086900338795,1419.5879128395088,42.16682828659415,40,3926.6378177950655,1.8393646412522708,50.22730854279201,0
Type C,298.5023279929743,304.32668089461646,1549.6926693721796,46.61491733924173,87,3605.5219340028843,2.988478339259948,53.992126351244885,0
Type B,304.65004611438945,312.7626075235038,1687.0005656839744,42.50740619911328,233,4592.887557840907,1.7139874230526277,48.6287185436532,0
Type A,295.9036808575109,303.48188290602303,1675.391367985117,32.60815462178183,226,3795.4668413574063,2.1992174029898273,50.186094584899216,0
Type C,304.12048106216184,320.1985797793986,1638.1821252249406,48.80306952092564,25,3068.7045220762498,2.222784104116907,64.36725416800874,0
Type C,299.3846545884155,306.93048435125894,1439.8324303410698,57.31656594325394,247,3566.764121472885,3.2228458500396675,58.32175679597286,0
Type C,293.21420995582963,306.7379038086264,1358.2504160146896,34.161965777438816,158,3581.369943953736,2.1350567505882134,62.20172445424215,0
